id,sex,age,marital,child,educ,source,smoke,smokenum,op1,op2,op3,op4,op5,op6,mast1,mast2,mast3,mast4,mast5,mast6,mast7,pn1,pn2,pn3,pn4,pn5,pn6,pn7,pn8,pn9,pn10,pn11,pn12,pn13,pn14,pn15,pn16,pn17,pn18,pn19,pn20,lifsat1,lifsat2,lifsat3,lifsat4,lifsat5,pss1,pss2,pss3,pss4,pss5,pss6,pss7,pss8,pss9,pss10,sest1,sest2,sest3,sest4,sest5,sest6,sest7,sest8,sest9,sest10,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,Rop2,Rop4,Rop6,Rmast1,Rmast3,Rmast4,Rmast6,Rmast7,Rpss4,Rpss5,Rpss7,Rpss8,Rsest3,Rsest5,Rsest7,Rsest9,Rsest10,Rpc1,Rpc2,Rpc7,Rpc11,Rpc15,Rpc16,toptim,tmast,tposaff,tnegaff,tlifesat,tpstress,tslfest,tmarlow,tpcoiss,agegp3,agegp5,educrec,LG10negaff,MAH_1,COO_1,MAH_2
289,2,32,4,1,3,8,2,0,3,2,2,2,4,2,2,4,2,2,4,2,1,3,2,1,4,2,4,3,2,4,1,1,2,2,1,4,1,3,3,2,1,6,6,5,5,5,2,3,3,5,4,3,4,4,2,2,3,3,1,3,1,4,4,4,1,1,1,1,1,1,1,0,1,1,1,1,2,2,4,4,4,4,2,4,4,4,2,4,4,4,3,2,4,4,4,4,4,3,3,3,3,4,1,2,2,2,4,4,1,4,4,4,4,4,4,3,4,21,24,32,14,27,22,34,9,71,2,2,2,1.14612803567824,.766693206122717,.00017400149309691,1.17128281740505
230,1,20,1,2,3,1,2,0,4,2,4,3,5,2,3,3,2,2,4,3,3,3,2,4,4,2,4,1,2,1,1,1,3,2,2,2,3,3,3,4,2,5,5,5,4,3,1,3,4,2,4,3,2,3,3,3,3,3,2,2,2,3,4,2,4,1,0,0,1,0,0,0,0,0,1,0,2,2,4,4,4,4,5,4,2,3,4,4,5,3,2,2,4,5,4,3,4,2,3,3,2,2,4,2,4,3,3,3,1,1,4,4,4,1,2,4,4,24,19,26,23,22,30,25,2,65,1,1,2,1.36172783601759,1.2107587000723,.000512249688807925,1.1595897378975
511,1,21,1,2,5,1,2,0,3,2,4,2,4,1,2,3,2,3,3,4,2,4,2,1,4,4,4,3,4,3,2,2,2,2,3,4,5,3,3,3,1,2,4,4,4,2,3,4,3,3,3,2,3,3,3,4,3,4,1,3,1,3,3,3,2,1,1,1,1,0,0,0,0,0,0,0,4,4,4,3,3,3,3,3,3,3,4,4,3,2,2,3,3,3,4,4,5,3,3,2,1,3,3,3,3,3,4,4,2,3,4,2,2,3,2,4,3,24,18,32,27,16,31,33,3,53,1,1,4,1.43136376415899,.926874563821001,2.81928652241843E-005,1.1505172856124
496,1,31,3,1,3,6,2, ,4,3,4,2,5,3,3,4,1,1,3,1,2,4,1,1,3,1,3,4,1,2,1,2,4,4,1,2,1,4,3,2,2,5,5,3,3,1,2,2,2,4,4,4,4,4,3,1,4,4,1,4,2,4,2,3,1,1,1,1,1,1,0,1,1,0,0,1,2,2,5,4,4,2,4,2,5,5,1,1,4,4,1,4,2,3,3,4,3,2,4,4,4,3,2,2,2,2,4,3,3,4,4,4,4,2,5,5,2,23,24,33,13,17,22,37,7,63,2,2,2,1.11394335230684,.329779844341855,.00048665700305792,1.14547736381931
212,2,35,5,1,4,5,2, ,4,1,5,2,2,1,2,3,3,2,4,2,4,3,4,2,5,1,5,4,4,4,3,3,1,3,2,2,3,3,4,2,1,4,1,2,1,2,4,3,4,3,3,4,3,3,3,2,4,4,1,4,1,2,3,3,3,2,1,1,1,1,1,0,0,0,0,0,1,2,5,3,4,4,2,3,3,3,5,3,4,3,4,2,2,4,5,4,5,3,2,3,3,1,3,3,3,3,4,4,2,2,3,5,4,4,1,2,4,25,19,34,25,10,32,32,5,61,2,3,3,1.39794000867204,.697404712410219,.000956348272690265,1.11675449552586
542,1,26,3,2,5,1,2,0,2,2,4,3,5,3,2,3,1,1,3,1,2,4,1,1,3,2,5,3,1,3,2,3,3,3,2,3,3,4,4,2,2,6,5,5,3,4,3,2,3,4,3,2,4,4,1,2,4,4,1,4,1,4,1,4,2,2,0,1,1,0,0,0,0,0,1,0,2,4,3,4,4,3,3,2,4,3,3,2,2,2,2,2,3,3,4,3,3,3,4,4,4,3,2,3,2,2,4,4,4,3,3,4,2,3,3,4,4,21,24,35,19,23,22,38,3,55,1,2,4,1.27875360095283,1.11534374527189,.00170744511387809,1.11583772527384
190,2,23,1,2,5,1,2,0,3,2,4,2,3,3,3,3,2,3,4,3,3,3,3,2,3,2,3,3,3,2,2,2,3,3,1,3,2,3,2,2,1,4,5,4,3,6,3,3,3,3,3,4,3,3,3,3,3,3,2,3,2,3,3,3,2,2,1,1,1,0,1,0,1,1,0,1,3,3,3,4,4,3,4,3,4,4,3,4,3,3,3,2,3,4,4,4,3,2,3,2,2,2,3,3,3,3,3,3,2,3,3,3,3,2,3,3,4,21,18,28,20,22,31,29,7,60,1,1,4,1.30102999566398,1.16631993112839,.000307413067969599,1.10697890607328
481,2,39,4,1,4,1,2, ,4,2,4,1,4,2,2,4,1,2,4,1,2,4,1,1,4,1,5,2,2,3,1,4,4,4,1,5,4,4,5,1,2,2,4,6,7,7,3,3,4,4,3,3,4,4,3,2,4,4,1,4,1,4,2,3,1,1,1,1,1,0,1,1,1,1,1,1,4,3,5,3,5,2,1,4,4,4,1,4,5,4,1,1,4,4,4,5,4,3,4,3,4,3,2,3,2,2,4,4,3,4,4,2,3,5,5,5,5,25,25,40,18,26,27,38,9,73,2,3,3,1.25527250510331,1.17181371959241,.00187807578192557,1.10464632804251
189,1,46,5,1,6,9,2,0,2,3,2,2,2,3,3,3,2,2,3,2,3,3,2,2,2,1,4,4,2,3,2,3,2,3,2,3,1,4,3,2,2,4,4,5,5,4,3,3,4,4,3,3,3,3,4,3,4,4,1,4,1,3,1,3,2,1,1,1,0,0,1,0,1,1,0,1,2,3,3,4,4,4,3,2,4,4,2,4,3,2,4,4,3,3,3,4,3,2,3,3,3,2,2,3,3,3,4,4,4,3,4,4,3,3,4,2,2,16,19,31,19,22,31,37,6,58,3,4,5,1.27875360095283,.512951897577165,.000283715180144056,1.10013999883165
23,2,60,4,2,5,5,1,140,4,2,3,1,4,1,3,3,1,2,4,1,2,4,4,1,2,2,4,4,4,3,2,3,2,3,1,4,2,3,3,3,3,6,6,6,6,6,5,3,4,4,3,2,4,3,2,1,3,3,1,3,3,3,4,3,3,2,1,1,1,1,1,0,1,0,0,0,4,3,4,4,3,3,4,3,4,4,3,3,1,2,3,3,3,3,4,5,5,2,4,3,4,3,2,3,2,3,4,2,1,2,3,2,3,2,3,3,3,25,23,32,25,30,27,27,6,53,3,5,4,1.39794000867204,.971469503440549,7.29978363231556E-006,1.09904770925896
182,1,42,4,1,6,1,2,0,4,1,3,2,4,2,1,2,2,1,4,4,1,5,3,2,4,1,4,4,2,4,3,2,4,4,2,4,2,4,3,2,2,5,3,5,5,3,4,3,3,4,4,3,4,4,2,2,4,3,1,4,1,3,2,3,2,2,1,1,0,1,0,1,0,1,0,0,3,3,3,5,3,3,3,4,4,4,1,4,2,3,2,2,3,4,5,4,4,4,3,4,1,4,2,2,2,2,4,4,3,3,3,3,3,3,5,4,4,24,22,40,21,21,25,34,5,64,2,4,5,1.32221929473392,.0896729290422536,4.57890912555701E-005,1.09667206704734
210,2,35,4,1,2,4,2, ,4,1,4,2,4,1,1,4,1,1,4,1,1,4,2,2,4,2,4,5,2,4,1,4,3,3,2,3,2,3,4,1,1,6,6,6,6,3,2,2,3,4,4,2,3,4,2,2,4,4,1,3,3,4,1,4,3,1,0,1,1,1,1,0,1,1,0,1,4,3,4,4,4,4,1,5,5,5,3,4,4,4,2,2,4,4,5,4,5,4,4,4,4,4,2,2,3,2,4,2,4,2,4,2,3,5,3,4,4,26,28,37,19,27,22,35,7,72,2,3,1,1.27875360095283,2.49160313915018,.000207524254411051,1.09088647409806
418,2,22,1,1,3,8,2, ,5,4,3,3,2,4,2,3,3,2,4,2,3,4,3,1,3,4,3,2,3,3,2,1,4,3,1,4,4,3,2,1,1,3,3,3,1,2,3,3,3,3,2,3,2,3,3,3,4,4,3,3,2,2,3,2,3,3,1,1,1,0,1,0,1,1,1,1,2,2,3,4,4,2,4,2,5,3,5,3,4,2,3,2,2,4,2,3,2,3,2,3,3,2,3,4,4,3,2,3,2,2,2,4,4,2,1,3,4,17,20,31,21,12,32,26,8,56,1,1,2,1.32221929473392,.230211451248081,.000598095196244894,1.08894159921102
432,2,44,4,1,3,1,2,0,5,3,5,3,5,5,4,4,3,4,4,1,4,5,3,1,3,1,5,5,3,4,3,3,3,4,1,3,1,3,3,2,1,4,4,4,4,1,4,1,4,4,3,3,4,4,5,3,4,4,1,4,1,4,1,4,1,1,1,1,1,0,0,0,1,0,0,1,3,1,3,5,4,3,5,2,3,4,5,4,1,3,4,4,2,3,3,3,1,1,2,1,4,1,2,3,2,2,4,4,4,4,4,3,5,1,1,2,2,22,17,38,19,17,29,40,5,51,2,4,2,1.27875360095283,1.48376011807157,.000618267537609961,1.08639859535409
165,1,46,6,2,4,5,2,0,2,3,4,4,2,2,2,3,1,1,2,1,1,4,2,1,4,1,3,4,2,3,1,1,2,3,1,3,1,3,4,2,1,2,2,5,6,2,2,4,1,4,3,3,3,4,2,3,4,4,1,3,1,4,1,4,1,3,1,1,1,1,0,0,1,1,0,1,2,1,4,4,4,4,1,4,4,4,2,5,4,4,1,1,2,2,3,2,4,3,4,4,4,4,2,3,3,2,4,4,4,4,2,4,5,5,4,5,5,17,24,33,13,17,25,37,7,73,3,4,3,1.11394335230684,1.06693361886651,.000303676030019553,1.07345066279923
430,2,29,4,1,3,1,2,0,3,3,3,3,4,3,2,3,2,2,1,2,1,4,3,1,3,1,3,3,1,3,1,2,3,4,1,3,1,3,4,1,1,5,5,6,6,3,3,3,3,4,4,3,4,4,3,2,4,4,1,3,1,4,2,2,1,1,1,1,1,0,1,0,1,0,1,1,2,2,4,2,3,3,2,3,2,2,2,3,3,3,1,1,3,3,3,3,3,3,3,3,3,4,2,2,2,2,4,4,3,4,4,4,4,4,4,5,5,19,20,33,13,25,25,36,7,60,1,2,2,1.11394335230684,.241437969823132,.000462614510059427,1.07345066279923
68,1,55,7,2,5,1,2, ,4,2,4,2,4,2,2,3,2,2,3,1,1,4,2,1,3,1,4,4,1,4,2,2,4,4,1,4,3,4,4,1,1,4,4,4,5,2,2,2,2,4,4,2,4,4,3,2,3,4,1,4,1,4,1,3,1,1,1,1,1,1,1,0,1,1,0,1,2,2,4,4,5,5,2,4,4,4,2,4,4,4,2,2,4,4,4,4,4,3,3,3,4,4,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,24,23,39,15,19,21,38,8,74,3,5,4,1.17609125905568,1.34497080029261,.000691860400593017,1.07301042709948
2,2,21,1,2,5,1,2,0,4,4,2,4,5,2,2,3,1,1,2,1,3,4,4,2,3,1,4,4,4,4,1,2,3,3,2,4,1,4,4,4,3,4,4,4,4,4,3,3,4,4,3,3,3,3,3,3,3,3,2,3,2,3,1,3,2,2,0,1,1,0,0,0,0,1,0,0,2,4,3,3,2,5,4,3,3,3,2,5,4,5,2,2,5,5,2,2,4,3,4,4,4,2,2,3,3,3,3,3,4,3,3,4,2,2,4,4,4,19,22,37,24,20,30,31,3,66,1,1,4,1.38021124171161,.242599765057913,.00101985586047359,1.06739882039431
141,2,41,5,1,5,8,1,100,4,1,4,1,5,1,2,3,1,1,2,1,2,5,3,2,4,1,4,4,2,4,1,2,4,4,2,4,1,4,4,3,1,5,5,5,5,6,3,2,3,5,4,4,4,4,3,3,3,4,1,3,1,3,1,4,1,1,1,1,1,0,1,1,1,1,1,0,2,4,3,2,4,2,2,4,4,4,3,4,4,4,2,1,4,4,5,5,5,3,4,4,4,3,1,2,2,2,4,4,4,4,4,4,2,4,3,4,5,28,23,41,18,26,25,37,8,65,2,4,4,1.25527250510331,.153433625515119,1.73924480399645E-006,1.05682429885036
513,1,67,4,2,3,6,2,0,4,2,4,2,5,1,1,4,1,1,4,2,1,4,2,2,4,5,4,4,2,3,1,2,3,4,2,2,5,2,4,4,1,5,6,4,5,3,4,4,4,4,3,3,3,4,4,2,3,4,2,3,3,2,2,2,4,2,1,1,1,0,1,0,1,1,1,1,2,3,4,4,4,5,4,3,5,5,4,3,4,3,4,5,5,5,4,4,5,4,4,4,3,4,2,3,3,2,3,2,3,1,3,4,3,2,2,2,1,26,27,34,26,23,31,26,8,64,3,5,2,1.41497334797082,1.96523583318282,.0085458847824085,1.0479951744762
479,2,53,4,2,4,2,2, ,3,2,4,1,4,4,1,3,1,1,4,1,1,4,3,2,3,1,4,5,3,4,1,2,3,3,1,3,1,3,4,1,1,2,2,2,2,2,4,1,2,4,3,2,4,4,2,1,4,4,1,4,1,4,3,4,1,1,0,1,1,0,1,1,1,1,0,1,1,3,5,5,5,4,1,4,4,4,1,3,5,2,3,5,4,4,4,5,2,4,4,4,4,4,2,3,2,2,4,4,2,4,4,5,3,5,5,3,1,22,27,36,16,10,21,38,7,71,3,5,3,1.20411998265592,1.78384679647373,4.85664193046316E-005,1.02702013196049
257,2,56,4,2,2,6,2,0,5,4,4,3,4,2,2,4,3,3,3,2,2,5,2,2,2,1,5,2,2,4,1,2,2,2,3,2,1,3,4,3,1,4,3,4,6,5,3,3,2,4,3,2,4,4,2,2,3,3,1,3,1,4,3,3,2,1,0,1,1,0,1,0,0,1,0,0,3,2,3,5,5,4,3,3,4,4,4,3,2,3,3,3,3,4,2,3,4,3,2,2,3,3,2,3,2,2,4,4,2,3,4,3,4,3,2,3,3,22,20,31,18,22,23,33,4,61,3,5,1,1.25527250510331,.291997617541539,.00126486030793385,1.02461858055545
242,2,18,1,2,3,1,2,0,3,2,2,2,4,2,2,3,1,2,3,1,2,4,2,1,3,2,4,2,2,3,3,3,4,4,2,3,4,3,3,3,2,4,4,3,5,5,3,3,4,3,4,2,3,3,2,1,4,4,1,3,3,3,2,3,2,1,0,0,1,0,0,0,1,0,0,0, , , , , , , , , , , , , , , , , , ,4,4,4,3,4,3,4,3,3,2,3,3,4,2,3,3,4, , , , , , ,21,23,33,24,21,26,33,2, ,1,1,2,1.38021124171161, , ,1.01356679172799
234,2,44,1,2,6, ,1,25,3,2,5,1,4,1,1,4,1,1,4,1,1,4,4,2,2,4,5,4,3,4,1,2,4,4,2,3,2,4,4,2,1,5,4,4,5,5,4,3,4,4,3,2,5,4,3,2,4,4,1,4,1,4,1,4,2,2,1,1,1,1,0,0,0,0,0,0,5,3,3,4,4,3,3,3,4,4,2,4,3,3,2,3,4,5,4,5,5,4,4,4,4,4,2,3,1,2,4,4,4,3,3,1,3,3,4,4,3,26,28,38,23,23,26,38,4,62,2,4,5,1.36172783601759,3.14649468182285,.00211365301642777,1.01187790313872
91,1,51,5,1,3,1,2,0,4,1,4,1,4,1,1,3,2,1,4,1,1,4,2,1,4,1,4,3,1,3,2,2,3,3,1,4,1,4,4,2,1,5,5,5,5,5,3,2,1,4,4,1,1,5,2,2,4,3,1,3,1,3,1,3,1,1,1,1,0,0,0,0,0,1,0,0,2,2,3,4,4,3,2,2,4,5,2,3,4,3,2,2,3,4,5,5,5,4,3,4,4,4,2,2,5,1,4,4,4,4,4,4,4,4,4,4,4,27,26,36,14,25,21,36,3,66,3,5,2,1.14612803567824,1.15460457176494,.000425965244275744,.992978115763385
34,1,64,4,2,6,8,2,0,4,1,4,2,3,1,1,3,1,2,4,1,2,4,1,2,4,2,3,4,1,3,2,1,1,3,2,3,1,3,3,1,1,4,5,4,4,2,2,3,3,4,3,2,4,3,3,2,4,4,1,3,1,3,1,3,3,1,1,1,1,1,1,0,0,1,0,1,1,2,5,3,5,2,3,3,4,4,3,4,3,1,1,1,3,3,5,4,5,4,4,3,4,3,2,3,2,3,4,4,4,2,4,5,4,3,3,5,5,25,25,31,14,19,25,35,7,65,3,5,5,1.14612803567824,.669487691113568,8.15927988269727E-005,.988360361475841
8,2,38,7,1,5,1,2,0,2,2,4,2,4,3,2,3,2,2,3,2,2,5,2,2,3,1,4,4,2,4,1,2,4,4,2,4,1,4,4,2,2,5,5,5,6,5,3,3,3,4,4,3,3,4,3,2,3,4,1,3,1,3,2,3,1,1,1,0,1,0,0,0,0,1,0,0,3,2,4,3,4,2,3,2,2,3,3,2,3,2,4,3,2,2,4,4,3,3,3,3,3,3,2,2,3,2,4,4,3,4,4,3,4,3,3,2,3,21,21,40,17,26,26,35,3,49,2,3,4,1.23044892137827,1.07498383450505,.000946252693004931,.979721103476307
412,1,48,4,1,4,1,2, ,5,2,4,1,4,3,1,4,1,1,4,1,1,4,2,1,4,1,4,4,1,4,2,2,3,2,1,4,1,4,4,2,1,4,4,4,5,2,2,3,2,5,3,2,4,4,3,1,4,4,1,4,1,4,1,4,1,1,0,1,1,1,1,0,1,1,0,0,2,2,4,4,4,4,2,4,4,4,3,4,4,4,2,2,4,4,4,5,3,4,4,4,4,4,1,3,2,2,4,4,4,4,4,4,4,4,3,4,4,25,28,37,14,19,21,40,6,71,3,4,3,1.14612803567824,2.47113686088309,1.03169970655116E-008,.978859181268432
64,1,27,3,2,3,8,1,150,4,1,5,2,5,3,2,4,3,2,4,1,1,3,2,2,3,1,5,2,5,2,1,3,3,2,2,3,1,4,5,2,2,5,5,6,6,7,3,2,3,4,3,2,4,4,3,2,4,4,1,4,1,3,1,4,2,1,0,1,1,1,1,0,0,1,1,0,1,1,5,4,5,3,3,4,3,4,2,3,4,4,3,2,3,4,5,4,3,3,2,3,4,4,2,3,2,2,4,4,4,3,4,5,5,3,4,3,4,26,24,32,21,29,24,38,6,70,1,2,2,1.32221929473392,.645224810595607,7.07255801558289E-006,.978370492362793
327,2,46,4,1,5,1,2,0,3,2,1,3,3,3,3,2,3,3,4,4,3,3,2,1,5,2,2,4,2,3,1,3,3,3,1,4,4,3,3,1,1,5,3,5,5,4,1,2,3,3,3,4,3,2,3,4,2,4,2,2,4,2,4,2,4,3,1,1,1,1,1,0,1,1,0,1,4,2,5,3,2,3,5,1,2,3,4,2,2,2,4,4,2,3,4,3,3,2,2,2,1,2,3,3,3,4,3,1,1,1,2,2,4,1,2,2,2,17,15,33,18,22,30,20,8,43,3,4,4,1.25527250510331,3.37031367622807,.00313892556625397,.962937852163329
226,2,48,4,2,3,9,2,0,3,3,4,2,3,3,3,3,3,2,1,2,3,4,1,2,2,1,5,3,3,3,2,2,2,4,2,3,1,2,3,4,4,3,3,2,3,6,3,3,4,3,2,3,3,3,4,2,4,4,1,3,1,2,3,3,2,1,1,1,1,0,0,0,0,1,0,0,4,4,3,3,4,2,5,4,3,4,4,2,4,2,3,2,2,2,3,4,3,2,2,3,3,2,3,4,3,3,4,4,2,3,4,2,2,1,2,3,4,20,16,31,22,17,32,33,4,49,3,4,2,1.34242268082221,2.17106661056453,1.89934121767951E-005,.924708598630878
284,2,55,4,2,4,7,2,0,5,1,4,2,5,1,2,3,2,3,3,2,2,4,3,1,3,1,3,1,2,3,1,1,2,3,2,4,1,3,3,2,2,5,4,6,6,4,3,2,3,5,4,4,4,4,3,4,4,4,1,4,1,4,1,2,1,1,0,1,0,1,1,1,0,1,0,0,1,3,5,3,3,4,3,2,3,2,2,5,2,3,2,1,3,3,5,4,5,3,3,2,3,3,1,2,2,2,4,4,4,4,4,5,3,3,4,4,5,28,20,29,16,25,26,38,5,62,3,5,3,1.20411998265592,.361658472489803,.000148350017933725,.917484025041079
280,1,34,4,1,3,1,2,0,4,2,3,1,5,1,3,4,1,4,4,3,2,3,5,1,5,1,3,4,5,4,3,4,2,2,1,3,3,3,3,1,1,1,1,3,3,1,3,3,3,2,3,4,4,3,4,3,4,4,1,4,1,3,2,4,4,3,0,1,1,0,0,1,0,0,0,0,4,5,4,2,4,1,5,3,2,1,5,4,5,3,2,1,5,5,4,5,5,2,4,1,2,3,4,3,2,3,4,4,3,1,2,2,1,1,1,4,5,26,20,32,25,9,32,33,3,53,2,3,2,1.39794000867204,.422354238230301,.000492304567564606,.905451800359803
528,1,27,4,2,5,9,2,0,3,4,2,4,3,3,2,2,2,2,3,3,3,3,2,1,2,3,4,3,5,2,2,2,2,2,1,4,1,4,3,3,3,2,6,3,4,1,2,2,3,4,3,3,2,4,4,2,2,3,2,3,2,2,4,3,3,3,1,1,1,0,0,0,0,1,0,0,2,2,4,3,4,4,4,2,4,3,2,3,4,2,3,3,3,2,2,2,3,3,3,3,2,2,2,3,4,2,3,3,1,2,2,4,4,2,4,3,3,15,18,29,23,16,27,24,4,58,1,2,4,1.36172783601759,1.00240093289128,.00055995301823827,.894514119292853
424,2,63,7,2,3,5,2, ,3,4,4,3,3,3,3,3,4,4,3,2,3,4,3,2,4,2,5,5,2,4,1,1,3,3,1,4,2,4,3,1,1,1,3,3,4,3,3,3,2,3,2,2,4,3,3,1,3,3,2,3,2,3,2,3,2,3,1,1,1,0,1,0,1,1,0,1,1,1,4,4,3,4,3,3,3,4,4,4,3,4,2,2,4,4,2,3,3,2,1,1,3,2,3,4,2,3,3,3,3,3,2,5,5,3,2,4,4,18,15,39,16,14,26,29,7,67,3,5,2,1.20411998265592,5.66548560182485,.00435007617321116,.893759010677645
544,2,23,2,2,4,1,2,0,3,2,4,3,4,2,2,3,3,2,4,2,4,3,4,2,3,1,4,4,5,3,2,4,3,3,2,3,2,3,3,2,2,2,4,4,4,3,4,3,4,4,3,3,3,4,4,3,4,4,2,3,1,3,4,4,3,2,1,1,1,1,1,0,0,1,0,0,2,3,4,3,4,3,4,3,3,4,4,3,4,3,4,3,3,4,4,3,4,3,2,3,3,1,2,3,3,2,3,4,1,2,3,4,3,2,2,2,3,22,19,32,26,17,31,31,6,57,1,1,3,1.41497334797082,.489670040425862,.000234259555002785,.889291305033857
137,2,22,3,2,4,3,2, ,3,2,3,2,3,3,2,3,4,2,3,3,3,4,3,2,2,1,4,3,3,3,1,2,2,3,2,3,1,3,3,3,2,5,5,4,5,4,4,4,3,3,3,2,3,3,3,3,4,4,1,4,2,2,3,2,3,4,1,1,1,0,0,0,1,1,0,0,4,3,4,2,2,1,3,1,4,5,5,2,4,1,4,4,1,1,4,4,3,3,1,3,2,2,3,3,3,3,4,3,2,2,1,2,3,3,1,2,2,20,17,30,20,23,31,28,5,41,1,1,3,1.30102999566398,2.84706375554282,.000776595456554886,.887760240957055
241,2,48,4,1,5,1,2,0,4,2,5,1,5,2,2,3,1,1,4,1,2,4,2,1,4,1,3,4,1,4,2,2,4,4,1,4,1,4,4,2,2,6,6,6,6,5,3,2,3,4,4,3,3,4,3,2,4,4,1,4,1,4,1,4,2,1,1,1,1,0,1,0,1,0,0,1,1,2,5,4,3,3,3,3,3,4,2,3,4,3,2,2,3,3,4,5,4,3,4,4,4,3,2,2,3,2,4,4,4,3,4,5,4,3,4,4,4,27,25,39,15,29,25,39,6,65,3,4,4,1.17609125905568,.669487691113568,8.15927988269727E-005,.883282494587732
213,1,22,1,2,5,7,2, ,4,1,4,1,5,2,2,3,4,1,3,3,3,4,2,3,4,1,4,3,2,3,1,3,3,4,2,3,1,4,4,3,2,3,6,3,3,2,3,4,4,3,3,2,4,3,4,2,3,4,1,4,1,2,3,2,3,2,1,1,1,1,1,0,0,1,0,0,2,4,4,3,4,4,5,2,3,4,2,3,3,3,4,4,3,5,5,5,4,3,1,4,2,2,3,3,2,3,4,4,2,2,3,4,2,1,4,2,2,27,18,36,20,17,30,30,6,56,1,1,4,1.30102999566398,.914886763573594,9.62501140160195E-007,.883152961238031
373,1,32,1,2,3,1,1,150,4,1,3,1,4,2,2,3,1,2,4,2,2,4,2,2,4,1,4,2,3,4,2,2,3,4,2,4,2,4,3,2,2,5,4,4,3,4,2,3,3,4,4,2,4,4,3,2,4,4,1,4,1,4,3,3,1,1,0,1,1,1,0,1,0,1,0,0,2,2,4,4,4,3,3,4,4,3,2,3,4,3,2,2,4,4,5,5,4,3,4,3,3,3,2,2,2,2,4,4,2,4,4,4,4,3,4,4,4,25,23,36,20,20,23,37,5,67,2,2,2,1.30102999566398,.284511213745556,.00018676009696076,.880599144125896
260,2,41,2,2,6,1,2,1,2,2,3,3,3,2,2,3,2,2,1,3,3,4,3,4,2,1,5,5,3,4,2,1,3,4,2,3,3,4,4,2,2,4,4,4,3,3,3,3,3,4,3,3,4,3,3,3,4,4,2,3,1,2,4,3,2,3,0,1,1,0,0,0,0,0,0,0,5,3,2,3,2,5,3,2,2,3,3,5,3,5,3,4,4,4,4,3,4,3,3,3,2,2,2,3,2,3,3,4,1,3,2,1,3,3,3,3,2,19,17,38,23,18,28,29,2,55,2,4,5,1.36172783601759,1.47327246551909,.000778494306548834,.879969601997902
380,1,38,4,1,4,8,1,120,3,2,3,1,4,1,1,3,2,2,4,2,2,3,4,2,3,1,3,3,2,3,1,2,2,3,2,3,1,3,3,2,2,4,4,5,5,4,3,2,3,4,4,3,4,4,3,3,4,4,1,3,1,3,3,3,2,3,1,1,1,0,1,0,0,1,0,0,2,4,4,3,4,4,3,3,4,4,2,4,3,4,2,2,4,4,4,5,5,4,3,3,3,3,2,2,2,2,4,4,2,3,2,4,2,3,4,4,4,24,23,29,19,22,25,32,5,66,2,3,3,1.27875360095283,.209421816015409,7.04046298790841E-009,.868131663145092
480,1,29,1,1,4,1,2, ,3,2,4,2,5,1,1,2,2,2,3,1,3,3,3,1,4,1,3,4,1,4,2,2,2,2,1,2,1,4,4,2,1,3,4,4,2,3,3,3,3,4,4,3,3,3,2,3,4,4,2,4,1,3,2,4,1,1,1,1,1,1,0,0,0,1,0,0,1,2,3,3,3,4,3,4,3,3,3,4,3,3,3,3,3,3,4,4,5,4,3,3,4,2,2,2,3,3,3,4,3,4,4,5,4,3,3,3,3,25,21,32,15,16,27,37,5,60,1,2,3,1.17609125905568,.0401761398897601,4.43715815835592E-006,.851308265377889
514,2,62,4,2,4, ,2,0,3,2,3,4,4,1,2,4,1,1,2,2,3,2,2,1,4,2,4,4,1,4,2,2,1,3,1,3,1,4,3,2,1,3,3,4,5,4,3,3,2,3,3,3,4,4,3,3,4,4,1,4,1,3,1,3,1,1,1,1,1,1,0,0,0,1,1,1,4,2,3,3,5,2,1,4,4,4,2,4,4,4,2,2,4,4,4,2,5,3,4,4,3,2,3,3,2,2,4,4,4,4,4,2,4,5,4,4,4,21,22,32,15,19,27,38,7,68,3,5,3,1.17609125905568,.471931429993003,.000186698100600694,.851308265377889
203,2,41,7,1,5,1,1,5,5,1,4,2,4,2,1,4,1,1,4,1,1,3,5,2,3,1,5,4,4,4,3,3,4,4,2,2,1,3,3,2,2,5,6,6,6,4,5,1,5,5,3,2,5,4,5,5,4,4,1,4,1,4,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,5,5,5,1,5,5,5,1,5,5,5,1,1,5,5,5,4,4,4,4,4,4,4,1,3,1,2,4,4,4,4,4,5,5,5,5,5,5,26,28,35,25,27,30,39,9,86,2,4,4,1.39794000867204,4.78375779402455,.0344740092181586,.849765035441059
152,2,31,1,2,5,1,2,0,2,2,3,3,4,3,2,2,2,2,3,2,3,4,2,1,3,2,3,4,3,3,4,4,3,3,1,2,1,3,3,1,1,4,5,5,4,4,3,3,4,3,3,3,3,3,4,2,4,4,2,4,2,3,2,3,2,2,1,1,1,0,0,1,0,1,0,0,4,3,3,2,3,2,3,3,3,3,4,3,3,3,4,3,2,3,4,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,19,19,31,20,22,31,33,5,48,2,2,4,1.30102999566398,1.13968765140774,1.00600454375347E-005,.849356698810303
